,rxn,smiles,dE0,density
816,820,[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C:3]([H:10])([H:11])[C:4]([H:12])=[C:5]([H:13])[C@@:6]12[H:14]>>[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C:3]([H:10])=[C:4]([H:12])[C:5]([H:13])=[C:6]12.[H:11][H:14],106.62319,0.008109305401400015
817,821,[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C:3]([H:10])([H:11])[C:4]([H:12])=[C:5]([H:13])[C@@:6]12[H:14]>>[C:1]([C:2]1([H:9])[C:3]([H:11])=[C:4]([H:12])[C:5]([H:13])=[C:6]1[H:14])([H:7])([H:8])[H:10],63.73098,0.015574539305824517
818,822,[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C:3]([H:10])([H:11])[C:4]([H:12])=[C:5]([H:13])[C@@:6]12[H:14]>>[C:1](=[C:6]([C:2](=[C:3]([H:10])[H:11])[H:9])[H:14])([H:7])[H:8].[C:4](#[C:5][H:13])[H:12],100.31263,0.009297457395759684
820,824,[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C:3]([H:10])([H:11])[C:4]([H:12])=[C:5]([H:13])[C@@:6]12[H:14]>>[C:1]([C@@:6]1([H:14])[C:2][C:3]([H:10])([H:11])[C:4]([H:12])=[C:5]1[H:13])([H:7])([H:8])[H:9],65.87974,0.0167715482043601
821,825,[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C:3]([H:10])([H:11])[C:4]([H:12])=[C:5]([H:13])[C@@:6]12[H:14]>>[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C:3]([H:10])([H:11])[C:4]([H:12])([H:14])[C:5]([H:13])=[C:6]12,93.09008,0.012660496059186099
822,826,[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C:3]([H:10])([H:11])[C:4]([H:12])=[C:5]([H:13])[C@@:6]12[H:14]>>[C:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[C+:4]([H:12])[C:5]([H:13])=[C-:6]1)([H:7])([H:8])[H:14],62.48245,0.01481400373221878
823,827,[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C:3]([H:10])([H:11])[C:4]([H:12])=[C:5]([H:13])[C@@:6]12[H:14]>>[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C:3]([H:10])([H:11])[C:4]([H:12])([H:13])[C:5][C@@:6]12[H:14],66.80663,0.01714681018706143
824,828,[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C:3]([H:10])([H:11])[C:4]([H:12])=[C:5]([H:13])[C@@:6]12[H:14]>>[C:1](=[C:2](/[C:6](=[C:5](\[C:4](=[C:3]([H:10])[H:11])[H:12])[H:13])[H:14])[H:9])([H:7])[H:8],53.33295,0.009583911494022046
826,830,[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C:3]([H:10])([H:11])[C:4]([H:12])=[C:5]([H:13])[C@@:6]12[H:14]>>[C:1]12([H:8])[C:2]3([H:9])[C:3]([H:11])=[C:4]([H:12])[C:5]1([H:13])[C:6]23[H:14].[H:7][H:10],95.17078,0.011370665117712599
827,831,[O:1]=[C:2]1[C:3]([H:7])([H:8])[N:4]=[C:5]([H:9])[N:6]1[H:10]>>[N:4]#[C:5][H:9].[O:1]1/[C:2](=[N:6]\[H:10])[C:3]1([H:7])[H:8],78.07800999999999,0.019703788588410133
828,832,[O:1]=[C:2]1[C:3]([H:7])([H:8])[N:4]=[C:5]([H:9])[N:6]1[H:10]>>[O:1]=[C:2]1[C:3]([H:7])([H:8])[N+:4]([H:9])=[C-:5][N:6]1[H:10],67.83111,0.017430387099552105
829,833,[O:1]=[C:2]1[C:3]([H:7])([H:8])[N:4]=[C:5]([H:9])[N:6]1[H:10]>>[O-:1][c:2]1[c:3]([H:7])[n+:4]([H:8])[c:5]([H:9])[n:6]1[H:10],55.70054,0.011157249901418281
830,834,[O:1]=[C:2]1[C:3]([H:7])([H:8])[N:4]=[C:5]([H:9])[N:6]1[H:10]>>[H:8][H:9].[O-:1][C:2]1=[C:3]([H:7])[N:4]=[C:5]=[N+:6]1[H:10],120.82968,0.003618217922502469
831,835,[O:1]=[C:2]1[C:3]([H:7])([H:8])[N:4]=[C:5]([H:9])[N:6]1[H:10]>>[O:1]=[C:2]([C:3]([N+:4]#[C-:5])([H:7])[H:8])[N:6]([H:9])[H:10],76.89339,0.019395713334860024
832,836,[O:1]=[C:2]1[C:3]([H:7])([H:8])[N:4]=[C:5]([H:9])[N:6]1[H:10]>>[O:1]=[C:2]1[C:3]([H:7])([H:8])[N:4]1/[C:5](=[N:6]/[H:10])[H:9],64.92007,0.01627819958028862
834,838,[O:1]=[C:2]1[C:3]([H:7])([H:8])[N:4]=[C:5]([H:9])[N:6]1[H:10]>>[O:1]=[C:2](/[C:3](=[N:4]\[C:5](=[N:6]\[H:10])[H:9])[H:8])[H:7],57.59195,0.012252369964359407
835,839,[O:1]=[C:2]1[C:3]([H:7])([H:8])[N:4]=[C:5]([H:9])[N:6]1[H:10]>>[O:1]([c:2]1[c:3]([H:8])[n:4][c:5]([H:9])[n:6]1[H:10])[H:7],72.66011999999999,0.018003411011971365
837,841,[C:1]([C:2](=[N:3][O:4][H:9])[C:5]([H:10])([H:11])[H:12])([H:6])([H:7])[H:8]>>[C:1]([C:2]([N:3]([O:4][H:9])[H:12])=[C:5]([H:10])[H:11])([H:6])([H:7])[H:8],65.29243000000001,0.01648035125405648
838,842,[C:1]([C:2](=[N:3][O:4][H:9])[C:5]([H:10])([H:11])[H:12])([H:6])([H:7])[H:8]>>[C:1]([C:2]([N:3]=[O:4])([C:5]([H:10])([H:11])[H:12])[H:9])([H:6])([H:7])[H:8],79.77664,0.019776383402764167
839,843,[C:1]([C:2](=[N:3][O:4][H:9])[C:5]([H:10])([H:11])[H:12])([H:6])([H:7])[H:8]>>[C:1]([C:2]([N:3])([O:4][H:9])[C:5]([H:10])([H:11])[H:12])([H:6])([H:7])[H:8],70.52807,0.017726385618771295
840,844,[C:1]([C:2]([C@@:3]1([H:12])[C:4]([H:13])([H:14])[C@:5]1([C:6]([H:16])([H:17])[H:18])[H:15])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]1([H:7])([H:9])[C:2]([H:10])([H:11])[C:3]1([C:4]([C:5]([C:6]([H:16])([H:17])[H:18])([H:8])[H:15])([H:13])[H:14])[H:12],87.78560999999999,0.0158821887535453
841,845,[C:1]([C:2]([C@@:3]1([H:12])[C:4]([H:13])([H:14])[C@:5]1([C:6]([H:16])([H:17])[H:18])[H:15])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C@@:3]1([H:12])[C:4]([H:13])([H:14])[C:5]1)([H:10])[H:11])([H:7])([H:8])[H:9].[C:6]([H:15])([H:16])([H:17])[H:18],95.96709,0.010926093096871115
842,846,[C:1]([C:2]([C@@:3]1([H:12])[C:4]([H:13])([H:14])[C@:5]1([C:6]([H:16])([H:17])[H:18])[H:15])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3][C:4]([C:5]([C:6]([H:16])([H:17])[H:18])([H:12])[H:15])([H:13])[H:14])([H:10])[H:11])([H:7])([H:8])[H:9],66.39054,0.01699208694758434
843,847,[C:1]([C:2]([C@@:3]1([H:12])[C:4]([H:13])([H:14])[C@:5]1([C:6]([H:16])([H:17])[H:18])[H:15])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C@@:3]([C:4]([H:13])([H:14])[H:15])([C:5][C:6]([H:16])([H:17])[H:18])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],67.88744,0.01744215837597413
844,848,[C:1]([C:2]([C@@:3]1([H:12])[C:4]([H:13])([H:14])[C@:5]1([C:6]([H:16])([H:17])[H:18])[H:15])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1](=[C:2]([H:10])[H:11])([H:7])[H:9].[C:3]1([H:12])=[C:4]([H:14])[C:5]1([C:6]([H:16])([H:17])[H:18])[H:15].[H:8][H:13],109.09528,0.007250836272327931
845,849,[C:1]([C:2]([C@@:3]1([H:12])[C:4]([H:13])([H:14])[C@:5]1([C:6]([H:16])([H:17])[H:18])[H:15])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1](=[C:2]([H:10])[H:11])([H:7])[H:9].[C:3]1([H:12])=[C:5]([H:15])[C:4]1([H:13])[H:14].[C:6]([H:8])([H:16])([H:17])[H:18],115.63446,0.004919122876374939
846,850,[C:1]([C:2]([C@@:3]1([H:12])[C:4]([H:13])([H:14])[C@:5]1([C:6]([H:16])([H:17])[H:18])[H:15])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1](=[C:2]([H:10])[H:11])([H:7])[H:9].[C:3](=[C:4]([H:13])[H:14])([C:5]([C:6]([H:16])([H:17])[H:18])([H:8])[H:15])[H:12],80.5132,0.019645858512947464
847,851,[C:1]([C:2]([C@@:3]1([H:12])[C:4]([H:13])([H:14])[C@:5]1([C:6]([H:16])([H:17])[H:18])[H:15])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:5]([C:3]1([H:12])[C:2]([H:10])([H:11])[C:4]1([H:13])[H:14])([C:6]([H:16])([H:17])[H:18])[H:15])([H:7])([H:8])[H:9],116.07371,0.004798879303594075
848,852,[C:1]([C:2]([C@@:3]1([H:12])[C:4]([H:13])([H:14])[C@:5]1([C:6]([H:16])([H:17])[H:18])[H:15])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1](=[C:2]([H:10])[H:11])([H:7])[H:9].[C:3]1([H:8])([H:12])[C:4]([H:13])([H:14])[C:5]1([C:6]([H:16])([H:17])[H:18])[H:15],113.22056,0.005658797390833245
849,853,[C:1]([C:2]([C@@:3]1([H:12])[C:4]([H:13])([H:14])[C@:5]1([C:6]([H:16])([H:17])[H:18])[H:15])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3]([C:4]([C:5][C:6]([H:16])([H:17])[H:18])([H:13])[H:14])([H:12])[H:15])([H:10])[H:11])([H:7])([H:8])[H:9],66.69901,0.017108999764863728
850,854,[C:1]([C:2]([C@@:3]1([H:12])[C:4]([H:13])([H:14])[C@:5]1([C:6]([H:16])([H:17])[H:18])[H:15])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([H:7])([H:8])([H:9])[H:10].[C:2]([C@@:3]1([H:12])[C:4]([H:13])([H:14])[C@:5]1([C:6]([H:16])([H:17])[H:18])[H:15])[H:11],89.26728,0.015039019422440169
851,855,[C:1]([C:2]([C@@:3]1([H:12])[C:4]([H:13])([H:14])[C@:5]1([C:6]([H:16])([H:17])[H:18])[H:15])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3][C:5]([C:4]([H:12])([H:13])[H:14])([C:6]([H:16])([H:17])[H:18])[H:15])([H:10])[H:11])([H:7])([H:8])[H:9],68.04929,0.017473957028678558
852,856,[c:1]1([H:7])[c:2]([H:8])[n:3][n:4][n:5][c:6]1[H:9]>>[C:1](=[C:2]([N:3]=[N+:4]=[N-:5])[H:8])=[C:6]([H:7])[H:9],91.63429,0.0135961596528703
853,857,[c:1]1([H:7])[c:2]([H:8])[n:3][n:4][n:5][c:6]1[H:9]>>[C:1]12([H:7])[C:2]([H:8])=[N:3][N:4]1[N:5]=[C:6]2[H:9],74.36591,0.01848103691463574
854,858,[c:1]1([H:7])[c:2]([H:8])[n:3][n:4][n:5][c:6]1[H:9]>>[C:1]1([H:7])=[C:2]([H:8])[N-:3][N+:4]2=[N:5][C@:6]12[H:9],83.65245,0.018243515846161944
855,859,[c:1]1([H:7])[c:2]([H:8])[n:3][n:4][n:5][c:6]1[H:9]>>[C:1](#[C:6][H:9])[H:7].[C:2](#[N:3])[H:8].[N:4]#[N:5],50.014140000000005,0.007470755928418114
856,860,[c:1]1([H:7])[c:2]([H:8])[n:3][n:4][n:5][c:6]1[H:9]>>[C@@:1]1([C:6](=[N+:5]=[N-:4])[H:9])([H:7])[C:2]([H:8])=[N:3]1,59.12187,0.013030385123153852
857,861,[c:1]1([H:7])[c:2]([H:8])[n:3][n:4][n:5][c:6]1[H:9]>>[C:1]([C:2](=[N+:3]=[N-:4])[H:8])([C:6]#[N:5])([H:7])[H:9],68.717,0.0175766707785939
858,862,[c:1]1([H:7])[c:2]([H:8])[n:3][n:4][n:5][c:6]1[H:9]>>[C:1]1([H:7])=[C:2]([H:8])[C:6]1([N:5]=[N+:4]=[N-:3])[H:9],79.01945,0.019806720773341897
859,863,[C:1]([C:2]1([C:5]#[C:6][H:14])[C:3]([H:10])([H:11])[C:4]1([H:12])[H:13])([H:7])([H:8])[H:9]>>[C:1]([C:2]1=[C:5]=[C:6]([H:14])[C:3]([H:10])([H:11])[C:4]1([H:12])[H:13])([H:7])([H:8])[H:9],73.24259,0.018140180212521086
860,864,[C:1]([C:2]1([C:5]#[C:6][H:14])[C:3]([H:10])([H:11])[C:4]1([H:12])[H:13])([H:7])([H:8])[H:9]>>[C:1]([C+:2]1[C:3]([H:10])([H:11])[C:4]([H:12])([H:13])[C:5]1=[C-:6][H:14])([H:7])([H:8])[H:9],65.37755,0.01652479489759426
861,865,[C:1]([C:2]1([C:5]#[C:6][H:14])[C:3]([H:10])([H:11])[C:4]1([H:12])[H:13])([H:7])([H:8])[H:9]>>[C:1]([C:3]([C:4]([C-:2]=[C:5]=[C+:6][H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],95.59061,0.011131633514986422
862,866,[N:1]#[C:2][C@@:3]1([H:7])[C:4]([H:8])([H:9])[C:5]([H:10])([H:11])[O:6]1>>[N:1]#[C:2][C@@:3]([C:4]([H:8])([H:9])[H:10])([O+:6]=[C-:5][H:11])[H:7],83.99095,0.018049029324886633
864,868,[N:1]#[C:2][C@@:3]1([H:7])[C:4]([H:8])([H:9])[C:5]([H:10])([H:11])[O:6]1>>[N:1](=[C:2]=[C:3]([C:4]([C:5](=[O:6])[H:10])([H:8])[H:9])[H:7])[H:11],83.33006999999999,0.018425678180678525
865,869,[N:1]#[C:2][C@@:3]1([H:7])[C:4]([H:8])([H:9])[C:5]([H:10])([H:11])[O:6]1>>[N:1]1([H:11])[C:2][C@@:3]2([H:7])[C:4]([H:8])([H:9])[C@:5]1([H:10])[O:6]2,88.5105,0.01547356237257804
866,870,[N:1]#[C:2][C@@:3]1([H:7])[C:4]([H:8])([H:9])[C:5]([H:10])([H:11])[O:6]1>>[N:1](=[C:2]1/[C@@:3]2([H:7])[C@:4]1([H:8])[C:5]([H:10])([H:11])[O:6]2)\[H:9],108.92153,0.007318890696950891
867,871,[N:1]#[C:2][C@@:3]1([H:7])[C:4]([H:8])([H:9])[C:5]([H:10])([H:11])[O:6]1>>[N:1]#[C:2][C:5]([C:4]([C:3](=[O:6])[H:7])([H:8])[H:9])([H:10])[H:11],92.41086,0.013098464518796718
868,872,[N:1]#[C:2][C@@:3]1([H:7])[C:4]([H:8])([H:9])[C:5]([H:10])([H:11])[O:6]1>>[N+:1](#[C-:2])[C@@:3]1([H:7])[C:4]([H:8])([H:9])[C:5]([H:10])([H:11])[O:6]1,53.43301,0.00965242474276885
869,873,[N:1]#[C:2][C@@:3]1([H:7])[C:4]([H:8])([H:9])[C:5]([H:10])([H:11])[O:6]1>>[N:1]#[C:2][C@@:3]([C:4](=[C:5]([H:10])[H:11])[H:9])([O:6][H:8])[H:7],87.4522,0.01606892274564088
870,874,[O:1]([C:2]([C:3]([N:4]1[C:5]([H:12])([H:13])[C:6]1([H:14])[H:15])([H:10])[H:11])([H:8])[H:9])[H:7]>>[H:8][H:13].[N:4]1=[C:5]([H:12])[C:6]1([H:14])[H:15].[O:1]([C:2](=[C:3]([H:10])[H:11])[H:9])[H:7],89.55305,0.014871940813501742
871,875,[O:1]([C:2]([C:3]([N:4]1[C:5]([H:12])([H:13])[C:6]1([H:14])[H:15])([H:10])[H:11])([H:8])[H:9])[H:7]>>[O:1]1[C:2]([H:8])([H:9])[C:3]([H:10])([H:11])[N:4]([H:7])[C:6]([H:14])([H:15])[C:5]1([H:12])[H:13],69.09428,0.01761816117198379
872,876,[O:1]([C:2]([C:3]([N:4]1[C:5]([H:12])([H:13])[C:6]1([H:14])[H:15])([H:10])[H:11])([H:8])[H:9])[H:7]>>[C:2]1([H:8])([H:9])[C:3]([H:10])([H:11])[N:4]2[C:5]([H:12])([H:13])[C@@:6]12[H:15].[O:1]([H:7])[H:14],98.58328,0.009777745612359834
873,877,[O:1]([C:2]([C:3]([N:4]1[C:5]([H:12])([H:13])[C:6]1([H:14])[H:15])([H:10])[H:11])([H:8])[H:9])[H:7]>>[H:11][H:15].[O:1]([C:2]([C:3](=[N+:4]1[C:5]([H:12])([H:13])[C-:6]1[H:14])[H:10])([H:8])[H:9])[H:7],83.02624,0.018593333373482387
874,878,[O:1]([C:2]([C:3]([N:4]1[C:5]([H:12])([H:13])[C:6]1([H:14])[H:15])([H:10])[H:11])([H:8])[H:9])[H:7]>>[O:1]([C:2]([C:3]([N+:4]([C-:5]([H:12])[H:13])=[C:6]([H:14])[H:15])([H:10])[H:11])([H:8])[H:9])[H:7],45.54273,0.005630179812249458
875,879,[O:1]([C:2]([C:3]([N:4]1[C:5]([H:12])([H:13])[C:6]1([H:14])[H:15])([H:10])[H:11])([H:8])[H:9])[H:7]>>[C:3](=[N:4][C:5]([C:6]([H:7])([H:14])[H:15])([H:12])[H:13])([H:10])[H:11].[O:1]=[C:2]([H:8])[H:9],64.21179000000001,0.015866444337416838
876,880,[O:1]([C:2]([C:3]([N:4]1[C:5]([H:12])([H:13])[C:6]1([H:14])[H:15])([H:10])[H:11])([H:8])[H:9])[H:7]>>[C:2]([C:3]([N:4]1[C:5]([H:12])([H:13])[C:6]1([H:14])[H:15])([H:10])[H:11])[H:9].[O:1]([H:7])[H:8],79.27288,0.019808287928663463
877,881,[O:1]([C:2]([C:3]([N:4]1[C:5]([H:12])([H:13])[C:6]1([H:14])[H:15])([H:10])[H:11])([H:8])[H:9])[H:7]>>[O:1]([C:2]([C:3]([C:5]([N:4]=[C:6]([H:14])[H:15])([H:12])[H:13])([H:10])[H:11])([H:8])[H:9])[H:7],87.93334,0.015799292953324818
878,882,[N:1](=[C:2]1/[C:3]([H:8])=[C:4]([H:9])[C:5]([H:10])([H:11])[O:6]1)\[H:7]>>[C:3](#[C:4][C:5]([H:9])([H:10])[H:11])[H:8].[N:1](=[C:2]=[O:6])[H:7],100.90197,0.009175518768446522
879,883,[N:1](=[C:2]1/[C:3]([H:8])=[C:4]([H:9])[C:5]([H:10])([H:11])[O:6]1)\[H:7]>>[N:1](=[C:2]=[C:3]([C@@:4]1([H:9])[C:5]([H:10])([H:11])[O:6]1)[H:8])[H:7],80.28132,0.019697494614897948
880,884,[N:1](=[C:2]1/[C:3]([H:8])=[C:4]([H:9])[C:5]([H:10])([H:11])[O:6]1)\[H:7]>>[N:1](=[C:2]=[C:3]([C:4]([C:5](=[O:6])[H:10])([H:9])[H:11])[H:8])[H:7],60.53205,0.013733198887604693
881,885,[N:1](=[C:2]1/[C:3]([H:8])=[C:4]([H:9])[C:5]([H:10])([H:11])[O:6]1)\[H:7]>>[N:1](=[C:2](\[O:6][C:5]([C:4](=[C:3])[H:9])([H:10])[H:11])[H:8])\[H:7],93.27507,0.012541585261598778
882,886,[N:1](=[C:2]1/[C:3]([H:8])=[C:4]([H:9])[C:5]([H:10])([H:11])[O:6]1)\[H:7]>>[N:1]1([H:7])[C@@:2]23[C@:3]1([H:8])[C@:4]2([H:9])[C:5]([H:10])([H:11])[O:6]3,110.88971,0.0065288718097313795
883,887,[N:1](=[C:2]1/[C:3]([H:8])=[C:4]([H:9])[C:5]([H:10])([H:11])[O:6]1)\[H:7]>>[N:1]#[C:2]/[C:3](=[C:4](\[C:5]([O:6][H:7])([H:10])[H:11])[H:9])[H:8],66.08525,0.016864189680690134
884,888,[N:1](=[C:2]1/[C:3]([H:8])=[C:4]([H:9])[C:5]([H:10])([H:11])[O:6]1)\[H:7]>>[N:1](=[C:2]=[C:3]([C:4](=[C:5]([O:6][H:11])[H:10])[H:9])[H:8])[H:7],77.32101999999999,0.019525327946538808
885,889,[N:1](=[C:2]1/[C:3]([H:8])=[C:4]([H:9])[C:5]([H:10])([H:11])[O:6]1)\[H:7]>>[N:1]1([H:7])/[C:2](=[C:3](/[C:4](=[C:5]([H:10])[H:11])[H:9])[H:8])[O:6]1,82.54335,0.018848433399992037
886,890,[N:1](=[C:2]1/[C:3]([H:8])=[C:4]([H:9])[C:5]([H:10])([H:11])[O:6]1)\[H:7]>>[N:1](=[C:2](/[C:3](=[C:4])[H:8])[O:6][C:5]([H:9])([H:10])[H:11])\[H:7],86.18851,0.016779438926748158
887,891,[N:1](=[C:2]1/[C:3]([H:8])=[C:4]([H:9])[C:5]([H:10])([H:11])[O:6]1)\[H:7]>>[N:1](=[C:2]1/[C:3]([H:8])([H:9])[C:4][C:5]([H:10])([H:11])[O:6]1)\[H:7],70.97969,0.017762601282219997
888,892,[N:1](=[C:2]1/[C:3]([H:8])=[C:4]([H:9])[C:5]([H:10])([H:11])[O:6]1)\[H:7]>>[N:1]1([H:7])[C:2](=[O:6])[C@:3]1([C:4](=[C:5]([H:10])[H:11])[H:9])[H:8],58.91696999999999,0.01292921451978173
889,893,[N:1](=[C:2]1/[C:3]([H:8])=[C:4]([H:9])[C:5]([H:10])([H:11])[O:6]1)\[H:7]>>[H:8][H:9].[N:1](=[C:2]1/[C:3]#[C:4][C:5]([H:10])([H:11])[O:6]1)\[H:7],120.94409,0.003591096396477017
890,894,[N:1](=[C:2]1/[C:3]([H:8])=[C:4]([H:9])[C:5]([H:10])([H:11])[O:6]1)\[H:7]>>[N:1]1([H:7])[C-:2]=[O+:6][C:5]([H:10])([H:11])[C:4]([H:9])=[C:3]1[H:8],97.27874,0.010285604745206995
891,895,[N:1](=[C:2]1/[C:3]([H:8])=[C:4]([H:9])[C:5]([H:10])([H:11])[O:6]1)\[H:7]>>[N:1](=[C:2]1/[C:3][C:4]([H:8])([H:9])[C:5]([H:10])([H:11])[O:6]1)\[H:7],76.91091999999999,0.0194013544315342
892,896,[N:1](=[C:2]1/[C:3]([H:8])=[C:4]([H:9])[C:5]([H:10])([H:11])[O:6]1)\[H:7]>>[N:1](=[C:2]1/[C:3]([H:8])=[C:4]([C:5]([H:9])([H:10])[H:11])[O:6]1)\[H:7],100.90626,0.009174693017007225
894,898,[N:1](=[C:2]1/[C:3]([H:8])=[C:4]([H:9])[C:5]([H:10])([H:11])[O:6]1)\[H:7]>>[N:1]([c:2]1[c:3]([H:8])[c:4]([H:9])[c:5]([H:11])[o:6]1)([H:7])[H:10],89.65861,0.01480975079662454
895,899,[N:1](=[C:2]1/[C:3]([H:8])=[C:4]([H:9])[C:5]([H:10])([H:11])[O:6]1)\[H:7]>>[C:3](#[C:4][H:9])[H:8].[C:5](=[O:6])([H:10])[H:11].[N:1](=[C:2])[H:7],110.28924,0.0067709162439807905
896,900,[C:1]1([H:4])([H:5])[C:2]([H:6])([H:7])[O:3]1>>[C-:1]([O+:3]=[C:2]([H:6])[H:7])([H:4])[H:5],56.50358000000001,0.011643866147512418
897,901,[C:1]1([H:4])([H:5])[C:2]([H:6])([H:7])[O:3]1>>[C:1]([C:2][H:6])([O:3][H:7])([H:4])[H:5],69.11415,0.01762008852360669
898,902,[C:1]1([H:4])([H:5])[C:2]([H:6])([H:7])[O:3]1>>[C:1]([O+:3]=[C-:2][H:7])([H:4])([H:5])[H:6],75.0389,0.018721735733998615
899,903,[C:1]1([H:4])([H:5])[C:2]([H:6])([H:7])[O:3]1>>[C:1]1([H:4])([H:5])[C-:2]=[O+:3]1.[H:6][H:7],88.06872,0.015723191697532005
900,904,[N:1]([c:2]1[n:3][n:4]([H:9])[c:5]([H:10])[c:6]1[H:11])([H:7])[H:8]>>[N:1]([C:2]1=[N:3][N+:4]([H:9])([H:10])[C-:5]=[C:6]1[H:11])([H:7])[H:8],80.60056,0.019623969956842343
901,905,[N:1]([c:2]1[n:3][n:4]([H:9])[c:5]([H:10])[c:6]1[H:11])([H:7])[H:8]>>[N:1]([C:2]1=[N:3][N+:4]([H:9])=[C-:5][C:6]1([H:10])[H:11])([H:7])[H:8],64.12431,0.015813833023132214
902,906,[N:1]([c:2]1[n:3][n:4]([H:9])[c:5]([H:10])[c:6]1[H:11])([H:7])[H:8]>>[N:1]([C:2]1=[N:3][C@@:6]1(/[C:5](=[N:4]/[H:9])[H:10])[H:11])([H:7])[H:8],75.17355,0.018771814152560976
903,907,[N:1]([c:2]1[n:3][n:4]([H:9])[c:5]([H:10])[c:6]1[H:11])([H:7])[H:8]>>[C:5](#[C:6][H:11])[H:10].[N:1]([C:2]#[N+:3][N-:4][H:9])([H:7])[H:8],107.41771,0.007864329133619332
905,909,[N:1]([c:2]1[n:3][n:4]([H:9])[c:5]([H:10])[c:6]1[H:11])([H:7])[H:8]>>[N:1](=[c:2]1/[n:3]([H:8])[n:4]([H:9])[c:5]([H:10])[c:6]1[H:11])\[H:7],62.615280000000006,0.01489342046500582
906,910,[N:1]([c:2]1[n:3][n:4]([H:9])[c:5]([H:10])[c:6]1[H:11])([H:7])[H:8]>>[N:1]([C:2](/[N:3]=[N:4]/[H:9])=[C:6]=[C:5]([H:10])[H:11])([H:7])[H:8],76.05064,0.019100924364129662
907,911,[N:1]([c:2]1[n:3][n:4]([H:9])[c:5]([H:10])[c:6]1[H:11])([H:7])[H:8]>>[N:1]([C:2]1=[N:3][N+:4]2([H:9])[C-:5]([H:10])[C@:6]12[H:11])([H:7])[H:8],107.60897,0.007800380706698021
908,912,[N:1]([c:2]1[n:3][n:4]([H:9])[c:5]([H:10])[c:6]1[H:11])([H:7])[H:8]>>[N:1]([C:2]1=[C:6]([H:11])[C:5]([H:9])([H:10])[N:4]=[N:3]1)([H:7])[H:8],47.68092,0.006385129643943299
909,913,[N:1]([c:2]1[n:3][n:4]([H:9])[c:5]([H:10])[c:6]1[H:11])([H:7])[H:8]>>[N:1](=[C:2]1[N-:3][N:4]([H:9])[C+:5]([H:10])[C:6]1([H:7])[H:11])[H:8],88.23209,0.015631137417194463
910,914,[N:1]([c:2]1[n:3][n:4]([H:9])[c:5]([H:10])[c:6]1[H:11])([H:7])[H:8]>>[N:1]([C:2]1=[C:6]=[C:5]([H:10])[N:4]([H:9])[N:3]1[H:11])([H:7])[H:8],98.90723,0.009671888396180607
911,915,[N:1]([c:2]1[n:3][n:4]([H:9])[c:5]([H:10])[c:6]1[H:11])([H:7])[H:8]>>[N:1]([c:2]1[n:3]([H:9])[n:4][c:5]([H:10])[c:6]1[H:11])([H:7])[H:8],45.05023,0.00545957479632155
913,917,[N:1]([c:2]1[n:3][n:4]([H:9])[c:5]([H:10])[c:6]1[H:11])([H:7])[H:8]>>[N+:1]1([H:7])([H:8])[C:2](=[C:6]([C:5](=[N:4][H:9])[H:10])[H:11])[N-:3]1,82.18895,0.019023903381903767
914,918,[N:1]([c:2]1[n:3][n:4]([H:9])[c:5]([H:10])[c:6]1[H:11])([H:7])[H:8]>>[N:1]([C:2]1=[C:6]([H:11])[C@:5]2([H:10])[N:3]1[N:4]2[H:9])([H:7])[H:8],96.35772,0.010722529140542399
915,919,[N:1]([c:2]1[n:3][n:4]([H:9])[c:5]([H:10])[c:6]1[H:11])([H:7])[H:8]>>[N:1]([C:2]1=[C+:6][C:5]([H:10])([H:11])[N:4]([H:9])[N-:3]1)([H:7])[H:8],76.05579,0.019102827977839514
